case_id,e1,e2,e3,t1,t2,t3,total_thickness,peak_downward_uz,peak_downward_abs,mean_patch_uz,mean_patch_abs,pinn_eval_seconds,n_eval_points
random_interior_491,5.4741595,6.6194947,2.0197761,0.043206556,0.045049369,0.023815879,0.1120718,-0.6647329707,0.6647329707,-0.5358788271,0.5358788271,0.002772,441
random_interior_410,3.7077778,2.1075069,2.1729941,0.033551388,0.024503516,0.075418008,0.13347291,-0.6807661808,0.6807661808,-0.5358660976,0.5358660976,0.000787,441
random_interior_139,3.1427956,4.3479715,2.5382517,0.026459171,0.024565696,0.080950053,0.13197492,-0.6842237736,0.6842237736,-0.529964905,0.529964905,0.000804,441
random_interior_279,3.0060926,2.3452972,6.0723132,0.026316966,0.024607542,0.056390708,0.10731522,-0.6913265608,0.6913265608,-0.5518503229,0.5518503229,0.000790,441
random_interior_161,2.3170481,1.6703224,8.7856748,0.080591018,0.027680634,0.020495575,0.12876723,-0.7421726982,0.7421726982,-0.5785058149,0.5785058149,0.001208,441
random_interior_395,1.1845361,6.685616,7.3264786,0.029188028,0.032165806,0.047509651,0.10886349,-0.7684673374,0.7684673374,-0.6138453981,0.6138453981,0.000973,441
random_interior_173,1.1093033,2.9445674,5.756457,0.077432346,0.036874851,0.023063501,0.1373707,-0.8014196422,0.8014196422,-0.633631126,0.633631126,0.000795,441
random_interior_056,4.9794563,3.3102645,1.5569322,0.044577538,0.024967214,0.045037107,0.11458186,-0.8578335354,0.8578335354,-0.6911051822,0.6911051822,0.001078,441
random_interior_451,2.2220903,1.7418148,4.3972016,0.06037885,0.032163616,0.025457355,0.11799982,-0.8640477038,0.8640477038,-0.6959329,0.6959329,0.000776,441
random_interior_058,2.3212405,3.4501796,1.2211609,0.050072476,0.022622423,0.061523897,0.1342188,-0.9137788497,0.9137788497,-0.7316429618,0.7316429618,0.001110,441
random_interior_045,4.0426653,5.1591275,3.9489674,0.026838132,0.03352897,0.030626872,0.090993974,-0.9922159678,0.9922159678,-0.7945343335,0.7945343335,0.001151,441
random_interior_282,8.6835411,3.6777698,1.1256336,0.024866752,0.095555927,0.020785998,0.14120868,-1.029126924,1.029126924,-0.7781141386,0.7781141386,0.000781,441
random_interior_148,6.6545065,1.4865499,4.5326197,0.028430919,0.035533868,0.021982634,0.085947421,-1.436661292,1.436661292,-1.150663219,1.150663219,0.000795,441
random_interior_250,9.4298469,1.3270161,6.0111628,0.030086934,0.021520083,0.027949909,0.079556927,-1.444054959,1.444054959,-1.145760263,1.145760263,0.000951,441
random_interior_290,1.0166812,9.2816466,2.4755125,0.031864056,0.044852157,0.021768599,0.098484811,-1.49252956,1.49252956,-1.211548829,1.211548829,0.000781,441
random_interior_146,3.7929602,3.0662851,3.8250065,0.031792376,0.026152977,0.02104668,0.078992033,-1.976257625,1.976257625,-1.578869486,1.578869486,0.000807,441
random_interior_283,2.6947915,1.7231658,5.4987335,0.025388143,0.034934258,0.022326111,0.082648512,-2.116276405,2.116276405,-1.686047438,1.686047438,0.000857,441
random_interior_175,2.9175589,2.1085166,4.5863102,0.020688313,0.02152631,0.034988553,0.077203176,-2.43005882,2.43005882,-1.91203478,1.91203478,0.000814,441
